iri,label,type,source
http://purl.obolibrary.org/obo/DOID_11400,pyelonephritis,http://purl.obolibrary.org/obo/DOID_4,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/HP_0000077,Abnormality of the kidney,http://purl.obolibrary.org/obo/HP_0000118,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/MONDO_0007416,Balkan nephropathy,http://purl.obolibrary.org/obo/MONDO_0000001,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/DOID_2973,kidney cortex necrosis,http://purl.obolibrary.org/obo/DOID_4,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/MONDO_0005798,HIV-associated nephropathy,http://purl.obolibrary.org/obo/MONDO_0000001,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/MONDO_0008681,WAGR syndrome,http://purl.obolibrary.org/obo/MONDO_0000001,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/MONDO_0005363,focal segmental glomerulosclerosis,http://purl.obolibrary.org/obo/MONDO_0000001,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/DOID_11111,hydronephrosis,http://purl.obolibrary.org/obo/DOID_4,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/DOID_1312,focal segmental glomerulosclerosis,http://purl.obolibrary.org/obo/DOID_4,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/DOID_0080162,lupus nephritis,http://purl.obolibrary.org/obo/DOID_4,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/MONDO_0005016,diabetic kidney disease,http://purl.obolibrary.org/obo/MONDO_0000001,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/DOID_1060,Hartnup disease,http://purl.obolibrary.org/obo/DOID_4,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/MONDO_0009303,anti-glomerular basement membrane disease,http://purl.obolibrary.org/obo/MONDO_0000001,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/DOID_2972,renal artery obstruction,http://purl.obolibrary.org/obo/DOID_4,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/DOID_9808,Goodpasture syndrome,http://purl.obolibrary.org/obo/DOID_4,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/MONDO_0006945,renal artery obstruction,http://purl.obolibrary.org/obo/MONDO_0000001,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/HP_0001920,Renal artery stenosis,http://purl.obolibrary.org/obo/HP_0000118,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/HP_0000113,Polycystic kidney dysplasia,http://purl.obolibrary.org/obo/HP_0000118,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/MONDO_0000313,hypophosphatemia,http://purl.obolibrary.org/obo/MONDO_0000001,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/MONDO_0001382,hepatorenal syndrome,http://purl.obolibrary.org/obo/MONDO_0000001,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/HP_0012579,Minimal change glomerulonephritis,http://purl.obolibrary.org/obo/HP_0000118,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/MONDO_0015988,multicystic dysplastic kidney,http://purl.obolibrary.org/obo/MONDO_0000001,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/DOID_4479,pseudohypoaldosteronism,http://purl.obolibrary.org/obo/DOID_4,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/DOID_0050438,Frasier syndrome,http://purl.obolibrary.org/obo/DOID_4,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/HP_0008682,Renal tubular epithelial necrosis,http://purl.obolibrary.org/obo/HP_0000118,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/DOID_1184,nephrotic syndrome,http://purl.obolibrary.org/obo/DOID_4,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/DOID_2921,glomerulonephritis,http://purl.obolibrary.org/obo/DOID_4,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/MONDO_0001106,kidney failure,http://purl.obolibrary.org/obo/MONDO_0000001,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/MONDO_0009067,cystinuria,http://purl.obolibrary.org/obo/MONDO_0000001,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/MONDO_0002474,primary hyperoxaluria,http://purl.obolibrary.org/obo/MONDO_0000001,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/MONDO_0008682,Denys-Drash syndrome,http://purl.obolibrary.org/obo/MONDO_0000001,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/MONDO_0002331,nephrosis,http://purl.obolibrary.org/obo/MONDO_0000001,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/MONDO_0001105,renal hypertension,http://purl.obolibrary.org/obo/MONDO_0000001,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/HP_0000099,Glomerulonephritis,http://purl.obolibrary.org/obo/HP_0000118,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/HP_0000100,Nephrotic syndrome,http://purl.obolibrary.org/obo/HP_0000118,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/DOID_585,nephrolithiasis,http://purl.obolibrary.org/obo/DOID_4,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/MONDO_0009297,familial renal glucosuria,http://purl.obolibrary.org/obo/MONDO_0000001,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/MONDO_0005086,renal cell carcinoma,http://purl.obolibrary.org/obo/MONDO_0000001,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/MONDO_0001166,nephritis,http://purl.obolibrary.org/obo/MONDO_0000001,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/MONDO_0002476,anuria,http://purl.obolibrary.org/obo/MONDO_0000001,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/HP_0001970,Tubulointerstitial nephritis,http://purl.obolibrary.org/obo/HP_0000118,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/HP_0012578,Membranous nephropathy,http://purl.obolibrary.org/obo/HP_0000118,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/DOID_11401,xanthogranulomatous pyelonephritis,http://purl.obolibrary.org/obo/DOID_4,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/DOID_0110861,autosomal recessive polycystic kidney disease,http://purl.obolibrary.org/obo/DOID_4,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/MONDO_0007635,Frasier syndrome,http://purl.obolibrary.org/obo/MONDO_0000001,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/HP_0000863,Central diabetes insipidus,http://purl.obolibrary.org/obo/HP_0000118,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/MONDO_0005300,chronic kidney disease,http://purl.obolibrary.org/obo/MONDO_0000001,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/HP_0005584,Renal cell carcinoma,http://purl.obolibrary.org/obo/HP_0000118,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/MONDO_0015231,Bartter syndrome,http://purl.obolibrary.org/obo/MONDO_0000001,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/MONDO_0006044,nephrosclerosis,http://purl.obolibrary.org/obo/MONDO_0000001,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/DOID_0050450,Gitelman syndrome,http://purl.obolibrary.org/obo/DOID_4,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/DOID_12556,acute kidney tubular necrosis,http://purl.obolibrary.org/obo/DOID_4,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/MONDO_0005376,membranous glomerulonephritis,http://purl.obolibrary.org/obo/MONDO_0000001,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/MONDO_0006510,renal tubular transport disease,http://purl.obolibrary.org/obo/MONDO_0000001,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/MONDO_0010645,oculocerebrorenal syndrome,http://purl.obolibrary.org/obo/MONDO_0000001,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/MONDO_0016383,nephrogenic diabetes insipidus,http://purl.obolibrary.org/obo/MONDO_0000001,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/HP_0000097,Focal segmental glomerulosclerosis,http://purl.obolibrary.org/obo/HP_0000118,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/MONDO_0019105,renal nutcracker syndrome,http://purl.obolibrary.org/obo/MONDO_0000001,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/HP_0002157,Azotemia,http://purl.obolibrary.org/obo/HP_0000118,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/HP_0000003,Multicystic kidney dysplasia,http://purl.obolibrary.org/obo/HP_0000118,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/MONDO_0001549,hemolytic-uremic syndrome,http://purl.obolibrary.org/obo/MONDO_0000001,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/DOID_11664,nephrosclerosis,http://purl.obolibrary.org/obo/DOID_4,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/HP_0000112,Nephropathy,http://purl.obolibrary.org/obo/HP_0000118,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/MONDO_0007008,uremia,http://purl.obolibrary.org/obo/MONDO_0000001,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/DOID_4471,chromophobe renal cell carcinoma,http://purl.obolibrary.org/obo/DOID_4,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/DOID_12387,nephrogenic diabetes insipidus,http://purl.obolibrary.org/obo/DOID_4,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/DOID_445,Bartter disease,http://purl.obolibrary.org/obo/DOID_4,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/DOID_2920,membranoproliferative glomerulonephritis,http://purl.obolibrary.org/obo/DOID_4,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/DOID_12388,neurohypophyseal diabetes insipidus,http://purl.obolibrary.org/obo/DOID_4,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/MONDO_0021750,pyonephrosis,http://purl.obolibrary.org/obo/MONDO_0000001,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/DOID_3021,acute kidney failure,http://purl.obolibrary.org/obo/DOID_4,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/MONDO_0008171,nephrolithaisis,http://purl.obolibrary.org/obo/MONDO_0000001,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/HP_0000793,Membranoproliferative glomerulonephritis,http://purl.obolibrary.org/obo/HP_0000118,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/HP_0008242,Pseudohypoaldosteronism,http://purl.obolibrary.org/obo/HP_0000118,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/MONDO_0006821,kidney papillary necrosis,http://purl.obolibrary.org/obo/MONDO_0000001,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/DOID_0060854,autosomal recessive pseudohypoaldosteronism type 1,http://purl.obolibrary.org/obo/DOID_4,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/DOID_9432,renal glycosuria,http://purl.obolibrary.org/obo/DOID_4,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/DOID_10632,Wolfram syndrome,http://purl.obolibrary.org/obo/DOID_4,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/HP_0012784,Perinephritis,http://purl.obolibrary.org/obo/HP_0000118,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/DOID_898,autosomal dominant polycystic kidney disease,http://purl.obolibrary.org/obo/DOID_4,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/HP_0001947,Renal tubular acidosis,http://purl.obolibrary.org/obo/HP_0000118,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/HP_0012330,Pyelonephritis,http://purl.obolibrary.org/obo/HP_0000118,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/HP_0100519,Anuria,http://purl.obolibrary.org/obo/HP_0000118,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/HP_0000794,IgA deposition in the glomerulu,http://purl.obolibrary.org/obo/HP_0000118,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/HP_0003131,Cystinuria,http://purl.obolibrary.org/obo/HP_0000118,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/DOID_1062,Fanconi syndrome,http://purl.obolibrary.org/obo/DOID_4,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/HP_0005575,Hemolytic-uremic syndrome,http://purl.obolibrary.org/obo/HP_0000118,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/MONDO_0002492,acute kidney failure,http://purl.obolibrary.org/obo/MONDO_0000001,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/MONDO_0024327,chronic renal failure syndrome,http://purl.obolibrary.org/obo/MONDO_0000001,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/DOID_0050336,hypophosphatemia,http://purl.obolibrary.org/obo/DOID_4,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/MONDO_0001083,Fanconi renotubular syndrome,http://purl.obolibrary.org/obo/MONDO_0000001,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/DOID_905,Zellweger syndrome,http://purl.obolibrary.org/obo/DOID_4,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/MONDO_0006939,pyelonephritis,http://purl.obolibrary.org/obo/MONDO_0000001,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/MONDO_0009324,Hartnup disease,http://purl.obolibrary.org/obo/MONDO_0000001,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/HP_0006766,Papillary renal cell carcinoma,http://purl.obolibrary.org/obo/HP_0000118,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/MONDO_0020720,X-linked hypophosphatemic rickets,http://purl.obolibrary.org/obo/MONDO_0000001,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/MONDO_0004782,diabetes insipidus,http://purl.obolibrary.org/obo/MONDO_0000001,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/MONDO_0006938,pyelitis,http://purl.obolibrary.org/obo/MONDO_0000001,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/HP_0001919,Acute kidney injury,http://purl.obolibrary.org/obo/HP_0000118,https://purl.humanatlas.io/graph/hra-lit
http://purl.obolibrary.org/obo/HP_0009741,Nephrosclerosis,http://purl.obolibrary.org/obo/HP_0000118,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D008181,Lupus Nephritis,http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D003928,Diabetic Nephropathies,http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D006250,Hartnup Disease,http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D019867,Anti-Glomerular Basement Membrane Disease,http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D012078,Renal Artery Obstruction,http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D007690,Polycystic Kidney Diseases,http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D007015,"Hypophosphatemia, Familial",http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D006530,Hepatorenal Syndrome,http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D009402,"Nephrosis, Lipoid",http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D021782,Multicystic Dysplastic Kidney,http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D011546,Pseudohypoaldosteronism,http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D052159,Frasier Syndrome,http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D007683,"Kidney Tubular Necrosis, Acute",http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D009404,Nephrotic Syndrome,http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D051437,Renal Insufficiency,http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D003555,Cystinuria,http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D006960,"Hyperoxaluria, Primary",http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D030321,Denys-Drash Syndrome,http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D009401,Nephrosis,http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D006977,"Hypertension, Renal",http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D000069856,Staghorn Calculi,http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D006030,"Glycosuria, Renal",http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D001002,Anuria,http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D009395,"Nephritis, Interstitial",http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D015433,"Glomerulonephritis, Membranous",http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D011705,"Pyelonephritis, Xanthogranulomatous",http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D017044,"Polycystic Kidney, Autosomal Recessive",http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D020790,"Diabetes Insipidus, Neurogenic",http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D000092702,Chronic Kidney Diseases of Uncertain Etiology,http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D001477,Bartter Syndrome,http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D009400,Nephrosclerosis,http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D053579,Gitelman Syndrome,http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D015499,"Renal Tubular Transport, Inborn Errors",http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D009800,Oculocerebrorenal Syndrome,http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D059228,Renal Nutcracker Syndrome,http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D053099,Azotemia,http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D006463,Hemolytic-Uremic Syndrome,http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D014511,Uremia,http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D007676,"Kidney Failure, Chronic",http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D007669,Kidney Calculi,http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D015432,"Glomerulonephritis, Membranoproliferative",http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D053018,Pyonephrosis,http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D058186,Acute Kidney Injury,http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D004194,Kidney Calculi,http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D007681,Kidney Papillary Necrosis,http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D053040,Nephrolithiasis,http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D014929,Wolfram Syndrome,http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D010501,Perinephritis,http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D000141,"Acidosis, Renal Tubular",http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D011704,Pyelonephritis,http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D005922,"Glomerulonephritis, IGA",http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D005198,Fanconi Syndrome,http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D051436,"Renal Insufficiency, Chronic",http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
http://id.nlm.nih.gov/mesh/D015211,Zellweger Syndrome,http://id.nlm.nih.gov/mesh/D004194,https://purl.humanatlas.io/graph/hra-lit
