iri,label,type,source
http://identifiers.org/hgnc/19152,PACRG,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/25308,TMEM117,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/634,AQP2,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/4028,FXYD4,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/4172,GATA3,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/636,AQP3,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/18610,KSR2,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/3320,ELF5,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/13447,SLC38A1,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/9841,RALBP1,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/11276,SPTBN2,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/10602,SCNN1G,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/3522,EYA4,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/8602,PAPPA,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/2095,CLU,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/1131,BTG2,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/1077,BMPR1B,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/6436,KRT19,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/3318,ELF3,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/10253,PTBP3,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/27295,FYB2,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/11068,SLC8A1,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/10588,SCN2A,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/8973,PIK3C2G,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/5209,HSD11B2,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/27152,APCDD1L-DT,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/7174,MMP7,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/49222,LINC01099,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/1434,CALB1,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/6593,LHX1,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/10919,SLC14A2,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/48667,TEX41,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/3340,EMX1,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/804,ATP1B1,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/19221,WSB1,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/19414,DPY19L2,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/11972,TOX3,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/956,BARX2,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/29323,WDFY4,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/5358,IRF8,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/14065,HDAC9,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/1697,CD74,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/3765,FLT3,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/25523,CCDC88A,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/3495,ETV6,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/17069,FNBP1,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/7067,CIITA,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/14262,AUTS2,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/15925,SAMHD1,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/9669,PTPRE,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/23479,DOCK10,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/4940,HLA-DPB1,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/10912,SLC12A3,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/26438,TMEM52B,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/14540,WNK1,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/11255,SPP1,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/17994,TRPM7,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/6354,KLHL3,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/17995,TRPM6,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/18666,RNPC3,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/1404,CACNB4,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/6383,KNG1,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/35,ABCA5,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/3229,EGF,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/6262,KCNJ16,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/16951,IVNS1ABP,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/14544,WNK4,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/7001,MEIS2,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/9675,PTPRM,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/6533,LDB2,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/9665,PTPRB,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/9671,PTPRG,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/13427,RBMS3,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/19192,DOCK4,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/19343,ST6GALNAC3,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/12635,UTRN,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/16041,EMCN,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/11642,ZEB1,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/9228,PLPP1,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/2720,ASAP1,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/8632,PBX1,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/37190,FTX,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/8823,PECAM1,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/25945,ARL15,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/13604,FBXL7,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/9874,RASAL2,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/23405,LRMDA,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/20653,SLC9A9,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/24886,FRMD4B,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/3531,F13A1,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/7228,MRC1,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/1928,FOXN3,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/14881,ZEB2,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/1224,LDLRAD4,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/6181,ITPR2,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/10962,SLCO2B1,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/11609,TBXAS1,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/21013,PLXDC2,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/25491,FRMD4A,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/18628,STAB1,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/30358,RBM47,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/6996,MEF2C,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/1346,C7,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/1441,CALD1,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/2705,DCN,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/2198,COL1A2,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/7000,MEIS1,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/8803,PDGFRA,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/7060,MGP,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/2201,COL3A1,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/6134,ITGA1,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/13010,TSHZ2,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/15985,SVEP1,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/3600,FBLN1,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/3602,FBLN5,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/2197,COL1A1,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/1750,CDH11,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/3126,EBF1,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/2213,COL6A3,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/250,ADH1B,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/11087,SLIT3,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/10910,SLC12A1,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/12559,UMOD,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/4026,FXYD2,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/2026,CLCNKA,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/1645,CD24,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/1357,TCIM,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/17084,SYNE2,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/9286,PPP1R1A,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/8051,NUDT4,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/8630,PEBP1,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/11033,SLC4A7,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/2389,CRYAB,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/381,AKR1B1,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/6817,MAL,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/5235,HSPA2,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/8941,SERPINA1,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/6342,KIT,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/7316,MS4A2,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/5988,IL18R1,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/14120,TPSB2,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
http://identifiers.org/hgnc/10935,SLC18A2,http://purl.bioontology.org/ontology/HGNC/gene,https://github.com/hubmapconsortium/hra-hubmap-kpmp-integration
