"iri","label","type","source"
"http://purl.obolibrary.org/obo/UBERON_0011216","organ system subdivision","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0015212","lateral structure","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0034768","morphological feature","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_8450004","intercostal element","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0002486","glottis","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0003037","septum","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0003102","surface structure","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0005496","neural tube lateral wall","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0007567","regenerating anatomical structure","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0009856","sac","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0011585","cell condensation","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0007223","osseus cochlea","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0008340","nasal bridge","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0014402","sex-specific anatomical structure","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0035118","material entity in digestive tract","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0036304","anatomical border","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0018254","skeletal musculature","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0001004","respiratory system","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0001009","circulatory system","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0001016","nervous system","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0001007","digestive system","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0002063","sinus venosus","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0002082","cardiac ventricle","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0002120","pronephros","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0002385","muscle tissue","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0003889","fallopian tube","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0004122","genitourinary system","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0005409","alimentary part of gastrointestinal system","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0000990","reproductive system","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0002330","exocrine system","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0005281","ventricular system of central nervous system","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0005805","dorsal aorta","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0003081","lateral plate mesoderm","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0003220","metanephric mesenchyme","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0003890","Mullerian duct","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0004737","metanephric collecting duct","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0005110","metanephric nephron","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0005113","metanephric cortex mesenchyme","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0000042","serous membrane","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0000077","mixed endoderm/mesoderm-derived structure","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0000989","penis","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0001033","gustatory system","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0001576","intrinsic muscle of tongue","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0002193","hemolymphoid system","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0002204","musculoskeletal system","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0002390","hematopoietic system","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0002416","integumental system","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0002465","lymphoid system","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0004346","gubernaculum (male or female)","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0004883","lung mesenchyme","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0005749","glomerular tuft","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0012275","meso-epithelium","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0001571","genioglossus muscle","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0002376","cranial muscle","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0002478","orbitosphenoid","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0005498","primitive heart tube","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0006858","adrenal/interrenal gland","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0006904","head mesenchyme from mesoderm","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0008777","hypaxial musculature","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0014907","intersomitic vessel","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0003959","rete testis","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0004014","labium minora","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0005728","extraembryonic mesoderm","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0010333","extraembryonic membrane mesenchyme","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0005493","hyoid muscle","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0005667","connecting stalk mesoderm","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
"http://purl.obolibrary.org/obo/UBERON_0006589","round ligament of uterus","http://purl.obolibrary.org/obo/UBERON_0000061","https://purl.humanatlas.io/vocab/hp"
